#flow duration in ms,cdf value
1.998386029,0.054860726
5.37751246,0.055512093
27.65384103,0.06095594
84.40580332,0.061690207
298.2763364,0.079658652
783.4138975,0.122688356
2388.480288,0.141356624
7288.86976,0.144978172
22235.35131,0.154303859
61897.49184,0.18837223
128617.9205,0.29370651
211604.93,0.39117893
329858.4011,0.487632508
468864.6402,0.57971929
527307.9023,0.674967303
553387.8758,0.80161588
562709.5042,1
